artist,artist_id,artist_pop,artist_genres,album,album_id,track_name,track_id,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
George Barnett,40OV4nFVZqdXDjPumwcywN,36,[],STATUES (v2),2PFd9ISLL104rl7oFJtCsH,STATUES (v2),1BVW94mJBunuCOgqqmKDqk,29,0.666,0.872,6,-2.945,1,0.0471,0.00263,0.333,0.459,0.905,122.967,293355,4,New Alt-Rock Mixtape
Slothrust,6Nwhmo3adbTqPMCsgBgkf4,45,"[bubblegrunge, indie punk]",The Next Curse,3Kv5A9uzCg99sqxtZjwce1,The Next Curse,2aksJcRQTO5VKqQh1tr3fO,29,0.462,0.89,9,-4.469,0,0.0977,0.00516,4.80E-05,0.129,0.187,140.98,241639,4,New Alt-Rock Mixtape
alltheprettythings,1SbUXI8T8XPfiKewzGUCML,17,[],Teenage Lines,5Yrk53HYq1jeZbWE06FFXv,Teenage Lines,2VLQao16kkYBiqmoMzNmJA,29,0.455,0.971,8,-3.775,0,0.145,0.000109,0,0.365,0.455,160.057,224602,4,New Alt-Rock Mixtape
Quicksand,1GDjwZ2zwNZizuNJPmH3mE,42,"[alternative metal, emo, grunge, nyhc, post-hardcore]",Distant Populations,616nwZda5YwqxLfX8rZciA,Missile Command,2krrGxaYhLQwRu3QPkPnmB,29,0.499,0.841,2,-3.243,1,0.0252,0.00851,0.000111,0.125,0.109,100.063,204453,4,New Alt-Rock Mixtape
Death From Above 1979,18H0sAptzdwid08XGg1Lcj,51,"[alternative dance, alternative rock, canadian rock, dance-punk, garage rock, indie rock, indietronica, modern alternative rock, modern rock, new rave, rock]",One + One,26hlgZxgnH55W56xx5W4Vt,One + One,2nY09ZRwI5cXRBB2JkJid7,28,0.508,0.797,8,-8.07,1,0.123,0.000457,0.0539,0.095,0.516,149.969,226296,4,New Alt-Rock Mixtape
Foxing,2dfxY7YDuYCUtWFzWTS6IR,45,"[alternative emo, anthem emo, bubblegrunge, dreamo, emo, stl indie]",Draw Down The Moon,4DOnbp4wcdxexquFeRhT6n,If I Believed In Love,051k1srOqbQ6bTaCGUdrmj,28,0.592,0.49,5,-9.21,1,0.0996,0.031,0.0345,0.08,0.186,99.963,205600,3,New Alt-Rock Mixtape
PRONOUN,08q2kFjr9p4cJqTGU9xJgg,28,[],OMG I MADE IT,64gy701OWZ7JiZiuzDVvmp,I WANNA DIE BUT I CAN’T (CUZ I GOTTA KEEP LIVING),0OnbiHsuKbbczmvr6p9dHv,28,0.505,0.928,5,-5.457,0,0.0319,0.000193,0.134,0.205,0.513,138.023,170080,4,New Alt-Rock Mixtape
James and the Cold Gun,5YFIVhzlaYH9Yadjw9gSUx,26,[],Chewing Glass,3X5tZI8clJZkaQFkR4ICsv,Chewing Glass,4uQeaos1wK3UDNtlYasgys,28,0.386,0.971,1,-4.891,1,0.15,0.000177,0.094,0.28,0.179,153.075,183707,4,New Alt-Rock Mixtape
Feeder,0ZZr6Y49NZWRJc0uCwqpMR,52,"[britpop, modern rock, pop rock, rock, welsh rock]",Torpedo,45FNVeKY799LKTNL4SmaGx,Torpedo,5y7IIUePVxDXk0dkPv9Sf5,28,0.287,0.939,1,-3.228,1,0.0622,2.69E-05,0.322,0.227,0.337,89.849,224073,4,New Alt-Rock Mixtape
Teenage Wrist,79HbBkVgOVUuVhuTJ50pIx,43,"[dreamo, grungegaze, modern alternative rock, post-grunge]",Earth Is A Black Hole,2oRaxJoPECqRRpQ9PK2UVA,Earth Is A Black Hole,7eaEaXAiGR3i3LUJUDRRXc,27,0.553,0.902,11,-4.35,0,0.0588,0.00286,0,0.2,0.572,132.089,175577,4,New Alt-Rock Mixtape
Tigercub,6ekYAO2D1JkI58CF4uRRqw,47,"[brighton indie, modern alternative rock, modern rock]",Stop Beating on My Heart (Like a Bass Drum),6N9Bxp8BX6qg4BMzl0e56v,Stop Beating on My Heart (Like a Bass Drum),04HJIfLxIrxYsIHneUuDre,27,0.493,0.711,5,-5.994,1,0.0684,0.00496,2.71E-05,0.519,0.313,138.032,225068,4,New Alt-Rock Mixtape
IRONTOM,4KY9rCrokaoFzvMfX98u1q,43,"[modern alternative rock, modern rock]",Big Shot,4wrKG8eeaYiItc2ASIWoJs,Big Shot,6Q2juI8CUrk1SR5rtoCqwT,27,0.502,0.942,8,-2.544,0,0.0574,0.0072,0,0.101,0.601,145.95,219182,4,New Alt-Rock Mixtape
HOKO,7DBibsUWd2RMKmXbple4xZ,38,[],I Feel Like I'm Falling,1cLcnwiYrf51Oi6ePEEspe,I Feel Like I'm Falling,6zIMwJ0kW99r8QXWy3zYqK,27,0.456,0.865,0,-4.154,1,0.178,0.000805,0.000603,0.329,0.467,170.01,144240,4,New Alt-Rock Mixtape
The Pale White,3uhfMjcE5HJqMIWh3Iolw0,42,"[english indie rock, modern alternative rock, modern rock, newcastle indie, rock]",Never Enough,3R3ALCiU33uYjXqandhEtV,Never Enough,06fffo52aqA0mtecLvyE3I,27,0.294,0.938,9,-2.757,1,0.12,0.00128,0.00118,0.429,0.345,166.039,172495,4,New Alt-Rock Mixtape
Spyres,0gu9FiIFp32jTZSCRhdqFO,31,[glasgow indie],See Through You,5DICM3yTTzXEXLMywaT4Qf,See Through You,6L4L6bQPHojlmwBZQLQZjc,27,0.514,0.87,8,-4.766,0,0.072,0.000233,0.000409,0.686,0.364,104.921,224286,4,New Alt-Rock Mixtape
Dead Sara,589tFv4Vf1K27wpf0uWz2j,43,[slayer],Heroes,2IJKpiAkXohfg7O9RQf1qp,Heroes,1VDCjvlEZMFL45Et4KJrEK,27,0.396,0.757,7,-5.372,1,0.051,0.00133,1.04E-05,0.438,0.393,172.027,196458,4,New Alt-Rock Mixtape
Daphne's Couch,43eTFAcU2TFqZGJWjOyqCq,25,[],Fallout,4aJg7v8OFeEidai6W5yUJ4,Fallout,0J4mhjqMTQjtdDDp92lZl5,27,0.496,0.788,1,-5.002,0,0.0465,0.00327,0,0.121,0.451,122.022,166835,4,New Alt-Rock Mixtape
Low Lying Sun,1xdFO7BuQ7OS0PPmpfKlge,22,[],Car Crash,6YlDs4igPMcAXPvnaKtNsB,Car Crash,5W0pqbWqy3ek86f7CjHyR8,27,0.405,0.82,9,-7.359,1,0.059,0.00181,0.00257,0.147,0.157,159.127,232584,4,New Alt-Rock Mixtape
Mourners,2WpziIx9RMAM2jgdqRDrW7,32,[modern alternative rock],Rich,5ImkIruicv0jQFE6jv2bbA,Rich,4sFfItk3bF8wrs1KmTJxU6,26,0.437,0.748,0,-3.038,1,0.0425,0.02,0,0.449,0.51,93.995,190213,4,New Alt-Rock Mixtape
Mouth Culture,4Fc4GqcYwYnTePiW3nggrd,28,[],These Days,4gjHlfP5ER93yV0OlPXTty,These Days,6MykakiRHTZLF9zmCEtWBD,26,0.432,0.932,8,-5.306,0,0.076,0.000372,0.0448,0.185,0.243,107.974,197778,4,New Alt-Rock Mixtape
Dead Poet Society,31M8EXHYtEqOqVb1X7JRVe,55,"[boston indie, modern alternative rock, modern rock, rock]",-!-,00NKrA90xCjPCMvR0CdvVl,I Never Loved Myself Like I Loved You,1ue6hDpQnActsuH661uCYR,46,0.53,0.97,9,-6.248,0,0.0675,0.00354,0.0875,0.356,0.158,111.881,261680,4,New Alt-Rock Mixtape
Strata,0MLKfDfrr2LvUqZxBvYLTv,29,"[alternative metal, nu metal]",Around the Bend,7J2rrD1a9lhnCDqnIM8mFz,Around the Bend,3hDri1KrQbgx8ah3HjysbC,26,0.391,0.942,10,-3.558,1,0.0464,0.00302,0.0691,0.37,0.56,145.932,214110,4,New Alt-Rock Mixtape
Roosevelt,4AQrqVz6BYwy29iMxcGtx7,59,"[alternative dance, indie emo, nu disco, shiver pop]",Roosevelt,21h3nv4SJgMi9SQaFiFUFX,Colours,2eZreuMwFbYsRogA4WQ9Uk,35,0.683,0.86,8,-5.168,0,0.0381,0.131,0.0178,0.0925,0.729,121.042,259795,4,alt.indie rising
All Time Low,46gyXjRIvN1NL1eCB8GBxo,72,"[modern rock, pop punk, rock]",Sleepwalking,4bI5LF5zauGsBIL9z8mLyl,Sleepwalking,4SOtTsuFYYlkOOvXMbroUv,64,0.424,0.682,11,-3.194,0,0.035,0.0248,0,0.0918,0.58,176.014,187141,4,alt.indie rising
Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,68,"[alternative dance, alternative rock, dance-punk, garage rock, indie rock, modern rock, new rave, rock]",Cool It Down,7ug0WdvzC2sLXTrtHUwNsj,Burning,4JFet0crxTPHFV2n1ZqZKV,58,0.528,0.799,7,-5.402,0,0.047,0.0371,5.25E-06,0.0928,0.189,116.005,245120,4,alt.indie rising
Foals,6FQqZYVfTNQ1pCqfkwVFEa,66,"[alternative dance, indie rock, modern rock, new rave, oxford indie, rock]",2am,04CKg4c7QsOXrlUxXbEZAe,2am,04no0XXxXd3F5uLZi3qDYK,49,0.698,0.794,0,-3.333,1,0.0483,0.000335,0.605,0.0622,0.861,135.981,224179,4,alt.indie rising
Beach Weather,7I3bkknknQkIiatWiupQgD,74,[],Chit Chat,1xz1n7gyY02veDxH50SQHQ,"Sex, Drugs, Etc.",7DbdUf8aHSYoliSjO6LZv6,85,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,196784,4,alt.indie rising
Phoenix,1xU878Z1QtBldR7ru9owdU,67,"[alternative dance, indie rock, modern rock, new rave, rock independant francais]",Tonight (feat. Ezra Koenig) [Remixes],5wZxgj6x4vZP3abXD4fCEj,Tonight (feat. Ezra Koenig) [Ariel Rechtshaid Remix],66zYqIxScD1xrgNTBBk5yQ,20,0.598,0.678,8,-6.415,1,0.0427,0.228,0,0.0964,0.856,139.97,262547,4,alt.indie rising
Gorillaz,3AA28KZvwAUcZuOKwyblJQ,85,[alternative hip hop],The Now Now,1amYhlukNF8WdaQC3gKkgL,Hollywood (feat. Snoop Dogg & Jamie Principle),0P2Dxoy0mdzM9NlFQoLZbc,49,0.685,0.631,7,-10.338,1,0.0926,0.0249,7.67E-05,0.211,0.72,104.126,293493,4,alt.indie rising
Adelitas Way,1ZjAT2nTrzDIXFfsQ2hWJk,60,"[alternative metal, christian rock, nu metal, post-grunge, post-screamo, rap rock]",Notorious,7b2MbEhzi3TMgbKn5Fkjqb,Vibes,3AZDfTOV0DMR6WPuxVSVXL,29,0.574,0.825,2,-3.049,0,0.0354,0.00144,0,0.0885,0.619,114.004,222388,4,alt.indie rising
Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,82,"[modern rock, rock]",Trench,621cXqrTSSJi1WqDMSLmbL,My Blood,5HeKOKc4phmLn8e4I7EkzD,65,0.749,0.723,1,-6.609,1,0.0432,0.0563,0.022,0.0977,0.674,108.999,229120,4,alt.indie rising
Lissie,3j4FHbC5zwmYGJ7r0ZgaMt,54,[folk-pop],Back to Forever,1GYnMvoYHO07WKeCahdoLO,The Habit,6er4BbZpXPO8mfv0ZrBM8w,22,0.546,0.776,9,-5.467,0,0.0369,0.000226,2.76E-05,0.131,0.453,135.003,249907,4,alt.indie rising
Weezer,3jOstUTkEu2JkjvRdBA5Gu,75,"[alternative rock, modern power pop, modern rock, permanent wave, rock]",SZNZ: Summer,1DvBf2E2OgU8HAjgInLT6H,Records,23ZmKlucJRQrdR0QItAafL,48,0.658,0.773,11,-5.119,1,0.0244,0.000901,0,0.194,0.66,100.006,208920,4,alt.indie rising
Gorillaz,3AA28KZvwAUcZuOKwyblJQ,85,[alternative hip hop],Cracker Island (feat. Thundercat),3488fiYQcGSfkKKpr3ttCD,Cracker Island (feat. Thundercat),2W3ZpQg9i6lE6kmHbcdu9N,69,0.741,0.913,2,-3.34,0,0.0465,0.00343,0.103,0.325,0.643,120.012,213750,4,alt.indie rising
Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,80,"[gauze pop, indietronica, shiver pop]",Dreamland (Real Life Edition),2YA8gtgzLZaum0wOaHZq8T,Hot Sugar - Washed Out Remix,1DfZYrRv0S1H9ps6JfU8xm,44,0.716,0.732,0,-7.168,1,0.0382,0.11,0.0523,0.136,0.375,95.003,187136,4,alt.indie rising
Parcels,3oKRxpszQKUjjaHz388fVA,66,"[aussietronica, indie soul]",Hideout,4ptXy3D8sAopLdffBms1nG,Hideout,7z5R6cbZpB4njz080aA6u2,50,0.784,0.587,9,-6.361,1,0.0422,0.273,0.0107,0.356,0.855,107.999,266455,4,alt.indie rising
HUNNY,5rebfYbZVIhbRVcRKWVOAh,53,"[indie pop, modern alternative rock, modern rock]",Pain / Ache / Loving,6JnNMpc7Aekms1ly5U2OLq,Cry For Me,4tyJ6cRDQOQMeZLwMqFjax,45,0.561,0.768,11,-4.884,0,0.0558,0.00166,0,0.29,0.591,115.916,213707,4,alt.indie rising
Joywave,1UfzhwcOR4yfX7yHTPfC9m,58,"[indie poptimism, indie rock, indietronica, modern alternative rock, modern rock, rochester ny indie, rock, shimmer pop]",Cleanse,0WHBKdvUJFdklfNhZYHKkV,Buy American,4Winu5j3iuxwdXyZwpL2VC,34,0.65,0.839,10,-4.228,0,0.0576,0.00649,2.47E-06,0.149,0.405,120.041,202467,4,alt.indie rising
COIN,0ZxZlO7oWCSYMXhehpyMvE,66,"[indie pop, indie poptimism, modern rock, pop]",Uncanny Valley,0Ysl8PFnCzqyvjbAhaCMvf,Chapstick,1w91afusaBA7N1Hf6ApAXF,52,0.803,0.636,2,-6.456,1,0.0464,0.00855,0.000461,0.101,0.767,115.041,193299,4,alt.indie rising
Hot Chip,37uLId6Z5ZXCx19vuruvv5,57,"[alternative dance, dance rock, electronica, electropop, indie rock, indietronica, modern rock, neo-synthpop, new rave]",Down,2Ra7ZC8kZB8dWKveQYkaCt,Down,2O0SzeXQTcXFlGuFsY5JNH,33,0.779,0.856,8,-6.466,1,0.0347,0.188,0.000133,0.258,0.938,121.991,232168,4,alt.indie rising
Washed Out,5juOkIIy18sFw9L30syt1Z,57,"[alternative dance, chillwave, dream pop, indie rock, indietronica, neo-psychedelic, neo-synthpop]",Mister Mellow,6Rfsivv6DPegVm4oYLeAsm,Hard To Say Goodbye,3IrBsMDbRUZYIMcNcA7pPq,44,0.709,0.778,10,-5.59,0,0.0361,0.113,0.319,0.218,0.723,113.993,252920,4,alt.indie rising
Cannons,7FtCyCJCJaxabYO7Uyda5B,63,[],Fever Dream,6jJSf3YPVS7DBIvgFhyPCd,Strangers,4zk8yK22X05oVLPbxcgolp,44,0.654,0.736,7,-8.044,0,0.0285,0.0273,0.318,0.0623,0.956,111.99,192875,4,alt.indie rising
Phoenix,1xU878Z1QtBldR7ru9owdU,67,"[alternative dance, indie rock, modern rock, new rave, rock independant francais]",Alpha Zulu,4kLWiOcd9HWMx4VhRR1XHV,Alpha Zulu,1QgegXUzfvRJxNRHM9sP3F,47,0.723,0.7,1,-6.571,0,0.043,0.0535,0.108,0.0809,0.936,126.041,170387,4,alt.indie rising
boy pablo,7wbkl3zgDZEoZer357mVIw,67,"[bedroom pop, bergen indie, norwegian indie]",Be Mine,0tzapKoaFjcoNf3smm1Stm,Be Mine,2obd4xYbCzz5mj6PMED9RR,52,0.52,0.637,9,-6.882,1,0.0362,0.0172,2.31E-05,0.256,0.879,166.044,164708,4,alt.indie rising
BENEE,0Cp8WN4V8Tu4QJQwCN5Md4,70,"[alt z, nz pop, pop]",STELLA & STEVE,3ZJSoxsPMkNC9eb6gUn0Q8,Supalonely,4nK5YrxbMGZstTLbvj6Gxw,67,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04E-05,0.123,0.817,128.977,223480,4,alt.indie rising
Alfie Templeman,6QzMY3tnu0m56eKUnr4uCF,60,[modern alternative pop],Mellow Moon,2v64PkXSyny26cEsuEyGzr,Broken,76XZIVR8Q4EPiNnXU0z5px,47,0.56,0.884,0,-4.274,1,0.0753,0.00894,0,0.904,0.757,102.014,192649,4,alt.indie rising
girl in red,3uwAm6vQy7kWPS2bciKWx9,77,"[bedroom pop, indie pop, norwegian indie, pop]",if i could make it go quiet,69p42ovQdwmYPLUsAQpeNn,Serotonin,7tLTxOJY6cjQz4aJYMs8Nu,64,0.58,0.788,2,-4.714,1,0.259,0.0123,1.84E-05,0.368,0.72,148.992,182426,4,alt.indie rising
Dayglow,6eJa3zG1QZLRB3xgRuyxbm,70,"[austindie, indie rock, modern rock]",People In Motion,1ZhWoKlwX8xztzoLcFGiIs,Then It All Goes Away,7MzjD4Ayl07w0TRsYSqfCh,59,0.683,0.817,2,-3.061,1,0.0332,0.0184,2.32E-05,0.0807,0.964,140.019,183440,4,alt.indie rising
Paper Idol,6dewigIOIcG6m1XGsG4Mc3,49,[modern alternative rock],Hold My Breath,4c7BrpnQzdI0PIaqBH8oj1,Hold My Breath,6vmk2FBXwYiiicPUJ5lXuD,37,0.665,0.683,11,-6.716,0,0.049,0.0345,0.00257,0.326,0.492,130.016,223385,4,alt.indie rising
THE ANXIETY,64H8UqGLbJFHwKtGxiV8OP,64,[modern alternative pop],Meet Me At Our Spot (Live),7x5oZf6cKUstjslCxLsKkT,Meet Me At Our Spot - Live,3BrWLBC4WYx393yRUOlTih,61,0.694,0.475,2,-7.035,1,0.0345,0.159,3.90E-06,0.103,0.391,94.987,147829,4,alt.indie rising
half•alive,7sOR7gk6XUlGnxj3p9F54k,64,"[alt z, indie pop, modern alternative rock, modern rock]",3,6Ae06PksOpCGPcqqwKTF5n,The Fall,2VgQLPaAPaJRIXeL0FIW2q,57,0.656,0.741,0,-6.135,1,0.0505,0.0307,0.000147,0.0709,0.549,82.988,186946,4,alt.indie rising
Arkells,3ShGiAyhxI6Rq3TknZ3gfk,53,"[canadian indie, canadian rock, hamilton on indie]",Past Life,468YxjlJ19TxL2zpAeQIhK,Past Life,7n7lAjhdmq60Y49MqhY7ej,44,0.624,0.882,0,-4.723,1,0.0548,0.069,2.92E-06,0.513,0.418,165.925,210662,4,alt.indie rising
The Ruby Suns,5qnkr4yiMJnEvxZm3IFTkZ,24,"[auckland indie, nz indie]",Christopher,08VzW4rrcXWzWmtXDFeeKR,In Real Life,6g0QIdkE8EOyzeEgztDuhX,23,0.656,0.942,9,-5.18,0,0.0458,0.0169,0.196,0.119,0.534,119.986,247293,4,alt.indie rising
Real Estate,41SQP16hv1TioVYqdckmxT,53,"[chillwave, dreamo, indie pop, indie rock, lo-fi, modern rock, new jersey indie, noise pop]",The Main Thing,1UKlb2Lb7CW1trU8ultvGr,Paper Cup,0fGseaY3EgFuCRYR8okcNi,37,0.546,0.756,9,-6.272,1,0.029,0.557,0.0494,0.336,0.766,122.035,270733,4,alt.indie rising
Cannons,7FtCyCJCJaxabYO7Uyda5B,63,[],Purple Sun,0RRuVdfrNyEnD59MzmVIE1,Purple Sun,3Av5sPAsNXVW2tmbz0LA6j,49,0.648,0.79,9,-6.612,0,0.0351,0.0657,0.0149,0.148,0.893,150.026,241777,4,alt.indie rising
The 1975,3mIj9lX2MWuHmhNCA7LSCW,83,"[modern alternative rock, modern rock, pop, rock]",Being Funny In A Foreign Language,6dVCpQ7oGJD1oYs2fv1t5M,Part Of The Band,4S80oe7OJnBVlhNrbQTnt3,62,0.714,0.51,6,-8.216,1,0.0453,0.76,0.133,0.253,0.832,142.009,260149,4,alt.indie rising
Young the Giant,4j56EQDQu5XnL7R3E9iFJT,68,"[modern alternative rock, modern rock, rock, stomp and holler]",American Bollywood,78F0kmsAMlPgTYqdr8VaDd,Wake Up,50y1QOSX24WKHXWDRwFLtL,46,0.532,0.928,4,-5.805,1,0.0608,0.00293,0.000172,0.295,0.408,96.034,216548,4,alt.indie rising
Bob Moses,6LHsnRBUYhFyt01PdKXAF5,62,"[canadian electronic, canadian house, edm, tropical house]",The Silence in Between,0qC7OBo3dCONK0fgHbySdU,Love Brand New,5dyUCoAK5epLtg3sej6BSq,41,0.483,0.851,11,-3.674,0,0.0693,0.00632,0.000277,0.141,0.202,92.94,198480,4,alt.indie rising
Milky Chance,1hzfo8twXdOegF3xireCYs,74,[german pop],Synchronize,4wW0gNfB05ae2hUqr22XWL,Synchronize,6Ql7rNuoP90aIdgwQkPYBP,62,0.728,0.82,11,-6.198,0,0.031,0.00898,0.000216,0.176,0.652,124.001,164577,4,alt.indie rising
Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,67,"[indie rock, modern alternative rock, modern rock, rock]","What, Me Worry?",6S5j1iJ4B4jknYDr4xOXcA,"What, Me Worry?",0ePX6rVjeql7Bt1KurTbAG,56,0.722,0.889,3,-2.564,0,0.0416,0.0682,4.77E-06,0.124,0.743,139.965,177397,4,alt.indie rising
The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,79,"[folk-pop, pop, stomp and holler]",BRIGHTSIDE,3K8XmeN3jQvl6reRJcfakL,WHERE WE ARE,7l987hjMH9FBNXBE93Hrs7,61,0.573,0.507,11,-8.084,1,0.0342,0.759,1.37E-06,0.377,0.363,123.183,172800,4,alt.indie rising
Joywave,1UfzhwcOR4yfX7yHTPfC9m,58,"[indie poptimism, indie rock, indietronica, modern alternative rock, modern rock, rochester ny indie, rock, shimmer pop]",Cleanse,0WHBKdvUJFdklfNhZYHKkV,We Are All We Need,6GITd9tdOOiBvT9sfqNHTu,33,0.631,0.74,7,-4.754,1,0.0242,0.00105,0.000543,0.22,0.544,100.012,209667,4,alt.indie rising
ZHU,28j8lBWDdDSHSSt5oPlsX2,66,"[edm, electro house]",RINGOS DESERT,1Cw2ULAWbEnGz9301uL9BL,My Life,4y78bEIRTzNe2RbGAnX8zU,47,0.755,0.557,0,-7.985,0,0.0373,0.257,0.0524,0.103,0.21,109.983,294351,4,alt.indie rising
Still Woozy,4iMO20EPodreIaEl8qW66y,71,"[bedroom pop, oakland indie]","If This Isn’t Nice, I Don’t Know What Is",0QnWm07An8WyO3eupjBDoP,Woof,50kXxYwLylVddXQaiGMck1,51,0.671,0.86,10,-6.887,0,0.0383,0.116,0.00139,0.15,0.79,97.037,156000,4,alt.indie rising
Cannons,7FtCyCJCJaxabYO7Uyda5B,63,[],Fever Dream,6jJSf3YPVS7DBIvgFhyPCd,Tunnel of You,1KX30hHDvpBRvm3JXxtYEY,50,0.657,0.683,9,-8.051,1,0.0302,0.00108,0.147,0.214,0.633,97.993,263418,4,alt.indie rising
Gang of Youths,142YBUGmLWCJigFLzgguf8,62,"[australian indie, modern rock]",angel in realtime.,4xrHCOnujQW9DDLmntffLP,in the wake of your leave,3tr7NTCykrBqLxaFTQMIYx,42,0.321,0.862,11,-5.713,0,0.0686,0.00427,0.000272,0.319,0.427,178.995,243541,4,alt.indie rising
Bishop Briggs,0yb46jwm7gqbZXVXZQ8Z1e,65,"[electropop, modern alternative rock, modern rock, pop]",Bishop Briggs,3mN4QrBX6pOg0LcdhzT5Bi,River,0TGTE9TEh9qzuFwmtRNICn,52,0.726,0.484,2,-6.707,0,0.0477,0.274,2.44E-06,0.0874,0.561,62.493,214280,4,alt.indie rising
Dayglow,6eJa3zG1QZLRB3xgRuyxbm,70,"[austindie, indie rock, modern rock]",Harmony House,0brMHlMYz5t58uT1Q4bkdF,Medicine,1L0lUX7S4YG0pdt1V2yRrb,54,0.865,0.755,0,-5.531,1,0.0357,0.0378,0.0017,0.0807,0.962,115.034,229173,4,alt.indie rising
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],I Don't Wanna Talk Baby I Just Wanna Dance,4DjsnU8mk6vlkeMyL30FRD,I Don't Wanna Talk (I Just Wanna Dance),3ksPUsZTGRTK7NXECcSRYk,7,0.703,0.624,7,-6.228,1,0.0364,0.0156,5.53E-05,0.299,0.808,131.966,195191,4,alt.indie rising
Still Woozy,4iMO20EPodreIaEl8qW66y,71,"[bedroom pop, oakland indie]",Cooks,6P5uQurlsYMrmOgGRd3xpz,Cooks,75TDPu9k7Yv3IovdYaNCwk,64,0.45,0.583,4,-10.49,0,0.0811,0.434,0.0126,0.244,0.701,77.066,174105,4,alt.indie rising
Foster The People,7gP3bB2nilZXLfPHJhMdvc,73,"[indietronica, modern rock, rock]","In The Darkest Of Nights, Let The Birds Sing",29eV6SANe6DMvrt3utCNUX,Lamb's Wool,6LLjM3jv3G3ync9HSkBGSC,21,0.426,0.61,8,-7.734,0,0.0517,0.109,4.85E-05,0.141,0.224,178.721,276360,4,alt.indie rising
Cannons,7FtCyCJCJaxabYO7Uyda5B,63,[],Bad Dream,4rDxEB6OJqbYb38hY083qw,Bad Dream,2IwbIGkquI55VOzcWUg8fg,51,0.662,0.845,5,-6.173,0,0.0352,0.0211,0.108,0.342,0.679,114.957,202502,4,alt.indie rising
Saint Motel,1dWEYMPtNmvSVaDNLgB6NV,65,"[la indie, modern alternative rock, modern rock]",The Original Motion Picture Soundtrack,5aAfgCIEc9zBKbwFO6jixe,Bullet,2RBXNEWHW7YFXrXL2Uz2gK,40,0.669,0.854,1,-4.345,0,0.0341,0.0791,0,0.0797,0.409,99.029,203653,4,alt.indie rising
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],NDA,3PgXw2IxijRfY0BdcSWESV,NDA,0tHctoJiEVQInLgDlYcCT8,31,0.765,0.373,8,-9.915,1,0.0713,0.329,0.541,0.112,0.59,85.015,195777,4,alt.indie rising
Bastille,7EQ0qTo7fWT7DPxmxtSYEc,77,"[metropopolis, modern rock, pop, pop rock]",Distorted Light Beam,5FnEu6Hpo6dZ8qIp3BX5Bz,Distorted Light Beam,7bREivF1RTm0vOYB2wi7nE,49,0.562,0.82,4,-4.253,0,0.0911,0.191,0,0.326,0.266,107.953,177222,4,alt.indie rising
Sir Sly,3DFoVPonoAAt4EZ1FEI8ue,54,"[electropop, indie poptimism, indie rock, indietronica, la indie, modern alternative rock, modern rock, vapor soul]",The Rise & Fall of Loverboy,06sZlPu6bWrd0Ki8xKOe0w,Citizen (feat. Gary Clark Jr.),1zFiXm1D6elxZuaw2PYPHS,29,0.546,0.585,0,-4.467,1,0.028,0.00835,0.0651,0.76,0.226,80.003,262680,4,alt.indie rising
Alfie Templeman,6QzMY3tnu0m56eKUnr4uCF,60,[modern alternative pop],Happiness in Liquid Form,4ljntV811kHlKHhtIctvcG,Happiness In Liquid Form,6PftSaJIUfDKLoxCHpBvqs,56,0.691,0.854,6,-4.543,0,0.0674,0.00183,0.00828,0.333,0.834,124.008,212825,4,alt.indie rising
Last Dinosaurs,677sHrkjhB7IP4YwjzZyc4,57,[australian indie],Yumeno Garden,32S8pHV6mMJTg5lLZeb3sr,Italo Disco,1B2zrooBJ6Rc8NIUuS3VDh,55,0.577,0.797,5,-6.013,1,0.0246,0.0213,0.000472,0.207,0.797,105.02,226303,4,alt.indie rising
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D,72,"[dreamo, indie pop, indie surf, surf punk, vegas indie]",Disco,46LE2xR4e92aVvo1QlUiS3,Disco,2Lumsra3kuU61wXkEKzKaK,66,0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,152761,4,alt.indie rising
Blonder,0AhjcWvgOYE0lPpuTMh1i9,31,[],Crystal Ball EP,6scp56zYx3QgesGASCEuzf,Bees in the Sun,1467IrJpiyyAnmTBSY70yG,5,0.448,0.653,1,-6.441,0,0.04,0.0347,0.12,0.316,0.377,168.009,178133,4,alt.indie rising
The Elwins,2DBfeo9DryFR8QnjoPnuNX,25,[canadian indie],Party All the Time,11TzTMCIg2c8hGxcOuVxfi,Party All the Time,0BGa0EC6PYZ5WVCkGCngyV,8,0.718,0.698,2,-3.611,1,0.0445,0.000165,0.0357,0.13,0.811,136.022,204379,4,alt.indie rising
